title,image_url,ingredients,nutrition_kcal,portions,rating,source_url,source_website,total_time,diet,keywords
"Feta-Pizza mit Garnelen","https://images.lecker.de/,id=8df313fc,b=lecker,w=610,cg=c.jpg","[{""amount"":""10"",""name"":""frische Hefe"",""unit"":""g""},{""amount"":""1"",""name"":""Zucker"",""unit"":""TL""},{""amount"":""1/2"",""name"":""Salz"",""unit"":""TL""},{""amount"":""250"",""name"":""Pizzamehl"",""unit"":""g""},{""amount"":""4"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""1"",""name"":""Petersilie"",""unit"":""Bund""},{""amount"":""1–2"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""200"",""name"":""cremiger Fetakäse"",""unit"":""g""},{""amount"":""75"",""name"":""Crème fraîche"",""unit"":""g""},{""amount"":"""",""name"":""grob gemahlener Pfeffer"",""unit"":""""},{""amount"":""350"",""name"":""küchenfertige Garnelen"",""unit"":""g""},{""amount"":""200"",""name"":""Kirschtomaten"",""unit"":""g""},{""amount"":""1"",""name"":""Mozzarellakäse"",""unit"":""Packung (250 g)""},{""amount"":"""",""name"":""Mehl für Arbeitsfläche und Hände"",""unit"":""""},{""amount"":"""",""name"":""Backpapier"",""unit"":""""}]","{""kcal"":700}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/feta-pizza-mit-garnelen-65972.html","lecker.de",3600,"[]","[""Hauptspeise"",""herzhaft"",""ganz einfach"",""Pizza"",""Meeresfrüchte"",""Fisch"",""Gebäck""]"
"Champignon-Käse-Suppe","https://images.lecker.de/,id=32a68709,b=lecker,w=610,cg=c.jpg","[{""amount"":""500"",""name"":""kleine Champignons"",""unit"":""g""},{""amount"":""1"",""name"":""mittelgroße Zwiebel"",""unit"":""""},{""amount"":""1"",""name"":""Öl, Salz, Pfeffer"",""unit"":""EL""},{""amount"":""2"",""name"":""Mehl, 1/4 l Milch"",""unit"":""EL (30 g)""},{""amount"":""3-4"",""name"":""Gemüsebrühe (Instant)"",""unit"":""TL""},{""amount"":""1"",""name"":""Ecke Sahne-Schmelzkäse"",""unit"":""(62,5 g)""},{""amount"":""2-4"",""name"":""Petersilie"",""unit"":""Stiel(e)""},{""amount"":""4"",""name"":""Toastbrot"",""unit"":""Scheiben""},{""amount"":""1-2"",""name"":""Butter/Margarine"",""unit"":""EL""}]","{""kcal"":250}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/champignon-kaese-suppe-61225.html","lecker.de",1800,"[]","[""Hauptspeise"",""Suppen""]"
"Käse-Baguette mit Salami und Mais","https://images.lecker.de/,id=3c9c6978,b=lecker,w=610,cg=c.jpg","[{""amount"":""4"",""name"":""Baguette-Brötchen zum Fertigbacken (à 75 g)"",""unit"":""""},{""amount"":""4"",""name"":""Schalotten"",""unit"":""""},{""amount"":""2"",""name"":""Sonnenblumenöl"",""unit"":""EL""},{""amount"":""6"",""name"":""Tomatenmark"",""unit"":""EL""},{""amount"":""80"",""name"":""Gemüsebrühe"",""unit"":""ml""},{""amount"":"""",""name"":""Chili-Pulver"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""getrockneter Thymian"",""unit"":""""},{""amount"":"""",""name"":""getrockneter Oregano"",""unit"":""""},{""amount"":""3"",""name"":""BIFI (mini Salami)"",""unit"":""""},{""amount"":""1"",""name"":""Gemüsemais"",""unit"":""Dose(n) (212 ml)""},{""amount"":""200"",""name"":""geriebener Pizzakäse"",""unit"":""g""}]","{""kcal"":540}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/kaese-baguette-mit-salami-und-mais-16751.html","lecker.de",1800,"[]","[""Hauptspeise"",""herzhaft"",""ganz einfach"",""Fastfood"",""Fleisch"",""Brötchen"",""Brot"",""preiswert""]"
"Birnen-Eierkuchen (nach altrömischer Art)","https://images.lecker.de/,id=14940ccd,b=lecker,w=610,cg=c.jpg","[{""amount"":""25"",""name"":""Butter"",""unit"":""g""},{""amount"":""2"",""name"":""Eier (Größe M)"",""unit"":""""},{""amount"":""250"",""name"":""Milch"",""unit"":""ml""},{""amount"":""200"",""name"":""Mehl"",""unit"":""g""},{""amount"":""1"",""name"":""Salz"",""unit"":""Prise""},{""amount"":""5"",""name"":""Öl"",""unit"":""EL""},{""amount"":""2–3"",""name"":""Birnen"",""unit"":""""},{""amount"":""3"",""name"":""Zitronensaft"",""unit"":""TL""},{""amount"":""3"",""name"":""Honig"",""unit"":""EL""},{""amount"":"""",""name"":""frisch gemahlener schwarzer Pfeffer zum Bestreuen"",""unit"":""""},{""amount"":"""",""name"":""Physalis und Minze zum Verzieren"",""unit"":""""}]","{""kcal"":490}",4,"{""ratingCount"":4,""ratingValue"":5}","https://www.lecker.de/birnen-eierkuchen-nach-altroemischer-art-60237.html","lecker.de",1800,"[]","[""Hauptspeise"",""süß"",""Ei"",""Weihnachten""]"
"Herzhafte Mitternachtssuppe","https://images.lecker.de/,id=512e6c06,b=lecker,w=610,cg=c.jpg","[{""amount"":""500"",""name"":""Rindergulasch"",""unit"":""g""},{""amount"":""2"",""name"":""Zwiebeln"",""unit"":""""},{""amount"":""3"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""2"",""name"":""rote Paprikaschoten"",""unit"":""""},{""amount"":""2"",""name"":""große Möhren"",""unit"":""""},{""amount"":""1"",""name"":""rote Chilischote"",""unit"":""""},{""amount"":""3"",""name"":""Öl"",""unit"":""EL""},{""amount"":""500"",""name"":""Rinderhackfleisch"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""1/2"",""name"":""getrockneter Oregano"",""unit"":""TL""},{""amount"":""3"",""name"":""Tomatenmark"",""unit"":""EL""},{""amount"":""2"",""name"":""brauner Zucker"",""unit"":""EL""},{""amount"":""1/4"",""name"":""starker Kaffee"",""unit"":""l""},{""amount"":""1"",""name"":""Flasche Schwarzbier (z. B. Köstritzer)"",""unit"":""(0,33 l)""},{""amount"":""1/8"",""name"":""Gemüsebrühe"",""unit"":""l""},{""amount"":""1"",""name"":""Tomaten"",""unit"":""Dose(n) (850 ml)""},{""amount"":""6"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""16"",""name"":""Graubrot (sehr dünn geschnitten)"",""unit"":""Scheiben""},{""amount"":""1/2"",""name"":""Petersilie"",""unit"":""Bund""},{""amount"":""1"",""name"":""weiße Bohnenkerne"",""unit"":""Dose(n) (425 ml)""}]","{""kcal"":450}",6,"{""ratingCount"":17,""ratingValue"":4.6}","https://www.lecker.de/herzhafte-mitternachtssuppe-43385.html","lecker.de",8100,"[]","[""Hauptspeise"",""Suppen"",""Party"",""Silverster""]"
"Klare Zwiebelsuppe","https://images.lecker.de/,id=1f6a32ab,b=lecker,w=610,cg=c.jpg","[{""amount"":""250"",""name"":""Zwiebel"",""unit"":""g""},{""amount"":""20"",""name"":""Butter oder Margarine"",""unit"":""g""},{""amount"":""100"",""name"":""Weißwein"",""unit"":""ml""},{""amount"":""3/4"",""name"":""Gemüsebrühe (Instant)"",""unit"":""l""},{""amount"":""1"",""name"":""Kümmel"",""unit"":""TL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""weißer Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Petersilie"",""unit"":""Bund""},{""amount"":""100"",""name"":""mittelalter Goudakäse"",""unit"":""g""}]","{""kcal"":180}",4,"{""ratingCount"":7,""ratingValue"":4.7}","https://www.lecker.de/klare-zwiebelsuppe-8988.html","lecker.de",1800,"[]","[""vegetarisch"",""Hauptspeise"",""exotisch"",""Suppen""]"
"Sonntagsbraten á la Frank Rosin","https://images.lecker.de/,id=2bc2c9a1,b=lecker,w=610,cg=c.jpg","[{""amount"":""1,5"",""name"":""Dicke Rippe vom Schwein, mit Knochen"",""unit"":""kg""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Zwiebeln"",""unit"":""""},{""amount"":""300"",""name"":""Altbier"",""unit"":""ml""},{""amount"":""150"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""6"",""name"":""Eigelbe"",""unit"":""""},{""amount"":""1"",""name"":""Zucker"",""unit"":""TL""},{""amount"":""1"",""name"":""Kartoffelmehl"",""unit"":""EL""},{""amount"":""750"",""name"":""Rosenkohl"",""unit"":""g (500 g geputzt gewogen)""},{""amount"":""60"",""name"":""Sahne"",""unit"":""g""},{""amount"":""1"",""name"":""Butter"",""unit"":""EL""},{""amount"":""2"",""name"":""Eier"",""unit"":""""},{""amount"":""1"",""name"":""Thymian, gerebelt"",""unit"":""TL""},{""amount"":""2"",""name"":""Zucker"",""unit"":""EL""},{""amount"":"""",""name"":""Muskatnuss"",""unit"":""""},{""amount"":""1"",""name"":""Speisestärke zum Binden"",""unit"":""TL""},{""amount"":"""",""name"":""Butter zum Braten und Einfetten"",""unit"":""""}]","[]",4,"{""ratingCount"":5,""ratingValue"":4.8}","https://www.lecker.de/sonntagsbraten-la-frank-rosin-24376.html","lecker.de",10800,"[]","[""Hauptspeise""]"
"Italienisches Chili con carne mit Salsicce","https://images.lecker.de/,id=179d87d0,b=lecker,w=610,cg=c.jpg","[{""amount"":""2"",""name"":""Zwiebeln"",""unit"":""""},{""amount"":""2"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""6"",""name"":""Salsicce-Würste (à ca. 85 g)"",""unit"":""""},{""amount"":""1"",""name"":""dicke, weiße Bohnen (z. B. Cannellini-Bohnen)"",""unit"":""Dose(n) (400 g)""},{""amount"":""2"",""name"":""rote Chilischoten"",""unit"":""""},{""amount"":""2"",""name"":""Öl"",""unit"":""EL""},{""amount"":""50"",""name"":""trockener Rotwein"",""unit"":""ml""},{""amount"":""1"",""name"":""Tomaten"",""unit"":""Dose(n) (850 ml)""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""Zucker"",""unit"":""""},{""amount"":""125"",""name"":""Mozzarella-Käse"",""unit"":""g""},{""amount"":""5–6"",""name"":""Basilikum"",""unit"":""Stiel(e)""},{""amount"":""1"",""name"":""Bio-Zitrone"",""unit"":""""}]","{""kcal"":640}",4,"{""ratingCount"":5,""ratingValue"":4.8}","https://www.lecker.de/italienisches-chili-con-carne-mit-salsicce-63491.html","lecker.de",2100,"[]","[""Hauptspeise"",""ganz einfach"",""Eintopf"",""Fleisch"",""Gemüse"",""Party""]"
"Kokos-Mais-Suppe","https://images.lecker.de/,id=0b0d9df3,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Lauchzwiebeln"",""unit"":""Bund""},{""amount"":""1"",""name"":""Ingwer"",""unit"":""Stück(e) (ca. 20 g)""},{""amount"":""1"",""name"":""Mais"",""unit"":""Dose(n) (425 ml)""},{""amount"":""2"",""name"":""Öl"",""unit"":""EL""},{""amount"":""1"",""name"":""ungesüßte Kokosmilch"",""unit"":""Dose(n) (400 ml)""},{""amount"":""1"",""name"":""kleines Töpfchen Bouillon"",""unit"":""""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""}]","{""kcal"":410}",2,"{""ratingCount"":6,""ratingValue"":4.7}","https://www.lecker.de/kokos-mais-suppe-44609.html","lecker.de",1500,"[]","[""vegetarisch"",""Hauptspeise"",""exotisch"",""Suppen & Eintöpfe"",""ganz einfach"",""Suppe"",""Suppen"",""Gemüse""]"
"Gebratener Spargel mit übergrilltem Feta und Rhabarber-Chutney","https://images.lecker.de/,id=d8730a72,b=lecker,w=610,cg=c.jpg","[{""amount"":"""",""name"":""Fürs Chutney (2 Gläser à 400 ml):"",""unit"":""""},{""amount"":""3"",""name"":""Schalotten"",""unit"":""""},{""amount"":""1"",""name"":""rote Chilischote"",""unit"":""""},{""amount"":""500"",""name"":""Rhabarber"",""unit"":""g""},{""amount"":""2"",""name"":""Öl"",""unit"":""EL""},{""amount"":""2"",""name"":""Senfkörner"",""unit"":""EL""},{""amount"":""120"",""name"":""flüssiger Honig"",""unit"":""g""},{""amount"":""150"",""name"":""weißer Balsamico-Essig"",""unit"":""ml""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":""1,5"",""name"":""weißer Spargel"",""unit"":""kg""},{""amount"":""3"",""name"":""Öl"",""unit"":""EL""},{""amount"":""1"",""name"":""Butter"",""unit"":""EL""},{""amount"":""200"",""name"":""fester Schafskäse oder Feta"",""unit"":""g""},{""amount"":""6"",""name"":""Kerbel"",""unit"":""Stiel(e)""},{""amount"":"""",""name"":""Zucker"",""unit"":""""}]","{""kcal"":360}",4,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/gebratener-spargel-mit-uebergrilltem-feta-und-rhabarber-chutney-23970.html","lecker.de",4500,"[]","[""vegetarisch"",""Hauptspeise"",""Snacks/Party"",""pikant"",""herzhaft"",""ganz einfach"",""Gemüse""]"
"Hot-Dog-Salat","https://images.lecker.de/,id=0e94ab5e,b=lecker,w=610,cg=c.jpg","[{""amount"":""4"",""name"":""Hot Dog-Brötchen (250 g)"",""unit"":""""},{""amount"":""10"",""name"":""Sonnenblumenöl"",""unit"":""EL""},{""amount"":""6"",""name"":""Apfelessig"",""unit"":""EL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Senf"",""unit"":""EL""},{""amount"":""1"",""name"":""Honig"",""unit"":""EL""},{""amount"":""1"",""name"":""Salatgurke"",""unit"":""""},{""amount"":""1"",""name"":""Dänischer Gurkensalat"",""unit"":""Glas (720 ml)""},{""amount"":""1"",""name"":""Kopf Eisbergsalat"",""unit"":""(ca. 500 g)""},{""amount"":""2"",""name"":""Gläser Mini Wiener Würstchen"",""unit"":""(380 g / Abtr.gew. 190 g)""},{""amount"":""8"",""name"":""Röstzwiebeln"",""unit"":""EL""}]","{""kcal"":460}",6,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/hot-dog-salat-7810.html","lecker.de",2100,"[]","[""Hauptspeise"",""Salat"",""Party""]"
"Carozza (gebackene Tomaten-Mozzarella-Toasts)","https://images.lecker.de/,id=2b92fffb,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""(125 g) Mozzarella"",""unit"":""Packung""},{""amount"":""2"",""name"":""Tomaten"",""unit"":""""},{""amount"":""8"",""name"":""Sandwich-Weizenbrot"",""unit"":""Scheiben""},{""amount"":""8-10"",""name"":""Basilikum"",""unit"":""Blätter""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Eier"",""unit"":""""},{""amount"":""2"",""name"":""Milch"",""unit"":""EL""},{""amount"":""2"",""name"":""Mehl"",""unit"":""EL""},{""amount"":""6"",""name"":""Olivenöl zum Ausbacken"",""unit"":""EL""}]","{""kcal"":390}",4,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/carozza-gebackene-tomaten-mozzarella-toasts-7555.html","lecker.de",1200,"[]","[""vegetarisch"",""Hauptspeise"",""Frühstück"",""Sonstiges""]"
"Rosenkohl-Kürbis-Eintopf","https://images.lecker.de/,id=c32c5f5d,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Rosenkohl"",""unit"":""kg""},{""amount"":""500"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""750"",""name"":""Kürbis (z.B. Hokkaido)"",""unit"":""g""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""2"",""name"":""Katenschinken"",""unit"":""Scheiben""},{""amount"":""1"",""name"":""Öl"",""unit"":""EL""},{""amount"":"""",""name"":""Curry"",""unit"":""""},{""amount"":""2"",""name"":""Gemüsebrühe (instant)"",""unit"":""EL""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""}]","{""kcal"":470}",4,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/rosenkohl-kuerbis-eintopf-5692.html","lecker.de",3000,"[]","[""Hauptspeise"",""herzhaft"",""ganz einfach"",""Eintopf"",""Gemüse""]"
"Erdbeer-Crumble","https://images.lecker.de/,id=2f9b8738,b=lecker,w=610,cg=c.jpg","[{""amount"":""50"",""name"":""Mandelkerne mit Haut"",""unit"":""g""},{""amount"":""100"",""name"":""Marzipan-Rohmasse"",""unit"":""g""},{""amount"":""200"",""name"":""Mehl"",""unit"":""g""},{""amount"":""1"",""name"":""Salz"",""unit"":""Prise""},{""amount"":""1"",""name"":""Vanillin-Zucker"",""unit"":""Päckchen""},{""amount"":""125"",""name"":""Zucker"",""unit"":""g""},{""amount"":""125"",""name"":""Butter"",""unit"":""g""},{""amount"":""1"",""name"":""Eigelb (Größe M)"",""unit"":""""},{""amount"":""1,25"",""name"":""Erdbeeren"",""unit"":""kg""},{""amount"":""1"",""name"":""brauner Zucker"",""unit"":""EL""},{""amount"":""1–2"",""name"":""Puderzucker"",""unit"":""TL""}]","{""kcal"":570}",6,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/erdbeer-crumble-64666.html","lecker.de",3600,"[]","[""vegetarisch"",""Hauptspeise"",""süß"",""Sommer"",""ganz einfach""]"
"Buttermilch-Pancakes mit Blaubeeren","https://images.lecker.de/,id=3b9063cc,b=lecker,w=610,cg=c.jpg","[{""amount"":""300"",""name"":""Heidelbeeren"",""unit"":""g""},{""amount"":""3"",""name"":""Butter"",""unit"":""EL""},{""amount"":""2"",""name"":""Eier (Gr. M)"",""unit"":""""},{""amount"":""1"",""name"":""Zucker"",""unit"":""EL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""150"",""name"":""Buttermilch"",""unit"":""ml""},{""amount"":""150"",""name"":""Mehl"",""unit"":""g""},{""amount"":""2"",""name"":""Backpulver"",""unit"":""gestrichene(r) TL""},{""amount"":""2–3"",""name"":""Butterschmalz"",""unit"":""EL""},{""amount"":""4–6"",""name"":""Ahornsirup oder Honig"",""unit"":""EL""},{""amount"":""4"",""name"":""Kugeln Vanilleeis"",""unit"":""""}]","{""kcal"":510}",4,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/buttermilch-pancakes-mit-blaubeeren-17899.html","lecker.de",3600,"[]","[""Hauptspeise"",""süß"",""Desserts & Backen""]"
"Nudelsalat mit Joghurt-Dressing","https://images.lecker.de/,id=259da4fa,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""geh. TL Brühe (Instant)"",""unit"":""""},{""amount"":""60"",""name"":""Nudeln ( zum B. Penne;"",""unit"":""g""},{""amount"":"""",""name"":""aus Hartweizengrieß)"",""unit"":""""},{""amount"":""1"",""name"":""mittelgroße Möhre"",""unit"":""""},{""amount"":""1/2"",""name"":""gelbe Paprikaschote"",""unit"":""""},{""amount"":""1"",""name"":""Lauchzwiebel"",""unit"":""""},{""amount"":""5"",""name"":""Kirschtomaten oder"",""unit"":""""},{""amount"":""2"",""name"":""kleine Tomaten"",""unit"":""""},{""amount"":""4-5"",""name"":""kleine Gewürzgurken"",""unit"":""""},{""amount"":"""",""name"":""und 1-2 EL Gurkenwasser"",""unit"":""""},{""amount"":""1-2"",""name"":""Dill"",""unit"":""Stiel(e)""},{""amount"":""100"",""name"":""Magermilch-Joghurt"",""unit"":""g""},{""amount"":"""",""name"":""Salz, weißer Pfeffer"",""unit"":""""}]","{""kcal"":340}",1,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/nudelsalat-mit-joghurt-dressing-13225.html","lecker.de",1500,"[]","[""Hauptspeise"",""Salat""]"
"Budin de pan (Brotpudding)","https://images.lecker.de/,id=4ae89ee2,b=lecker,w=610,cg=c.jpg","[{""amount"":""300"",""name"":""+ 1 EL Zucker"",""unit"":""g""},{""amount"":""1"",""name"":""Kastenweißbrot"",""unit"":""(ca. 500 g)""},{""amount"":""1"",""name"":""Vanilleschote"",""unit"":""""},{""amount"":""1"",""name"":""unbehandelte Zitrone"",""unit"":""""},{""amount"":""500"",""name"":""Milch"",""unit"":""ml""},{""amount"":""4"",""name"":""Eier (Größe M)"",""unit"":""""},{""amount"":""1"",""name"":""Zimt"",""unit"":""EL""},{""amount"":""2"",""name"":""Äpfel (à ca. 150 g)"",""unit"":""""},{""amount"":""1"",""name"":""Puderzucker"",""unit"":""TL""},{""amount"":"""",""name"":""Fett für die Form"",""unit"":""""}]","{""kcal"":550}",6,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/budin-de-pan-brotpudding-13995.html","lecker.de",4500,"[]","[""Hauptspeise"",""süß""]"
"Crispy Chicken Wings mit Curry-Mango-Mayonnaise","https://images.lecker.de/,id=ceb6ea18,b=lecker,w=610,cg=c.jpg","[{""amount"":""100"",""name"":""Cornflakes"",""unit"":""g""},{""amount"":""3"",""name"":""Öl"",""unit"":""EL""},{""amount"":""3"",""name"":""Ahornsirup"",""unit"":""EL""},{""amount"":""1"",""name"":""Edelsüß-Paprika"",""unit"":""TL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""weißer Pfeffer"",""unit"":""""},{""amount"":""1,2"",""name"":""Hähnchenflügel"",""unit"":""kg""},{""amount"":""1"",""name"":""Grundrezept Mayonnaise ohne Zitronensaft (s. Rezeptsuche)"",""unit"":""""},{""amount"":""2–3"",""name"":""Limettensaft"",""unit"":""EL""},{""amount"":""2"",""name"":""Currypulver"",""unit"":""TL""},{""amount"":""1/2"",""name"":""reife Mango"",""unit"":""(ca. 250 g)""}]","{""kcal"":670}",6,"{""ratingCount"":3,""ratingValue"":5}","https://www.lecker.de/crispy-chicken-wings-mit-curry-mango-mayonnaise-64462.html","lecker.de",3600,"[]","[""Hauptspeise"",""exotisch"",""herzhaft"",""Fleisch & Geflügel"",""fortgeschritten"",""Fleisch"",""Geflügel"",""Party""]"
"Aprikose küsst Hähnchen im Gemüsebett","https://images.lecker.de/,id=855780cb,b=lecker,w=610,cg=c.jpg","[{""amount"":""300"",""name"":""kleine Kartoffeln (z.B. Drillinge)"",""unit"":""g""},{""amount"":""200"",""name"":""Knollensellerie"",""unit"":""g""},{""amount"":""1"",""name"":""Hähnchenbrust (ca. 450 g; auf Knochen mit Haut)"",""unit"":""""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Aprikosenkonfitüre"",""unit"":""EL""},{""amount"":""1"",""name"":""körniger Senf"",""unit"":""EL""},{""amount"":""1-2"",""name"":""Weißweinessig"",""unit"":""EL""},{""amount"":""1"",""name"":""Lauchzwiebeln"",""unit"":""Bund""},{""amount"":""40"",""name"":""getrockente Tomaten (in Öl)"",""unit"":""g""},{""amount"":""30"",""name"":""schwarze Oliven (z. B. Kalamata)"",""unit"":""g""}]","{""kcal"":630}",2,"{""ratingCount"":18,""ratingValue"":4.7}","https://www.lecker.de/aprikose-kuesst-haehnchen-im-gemuesebett-80092.html","lecker.de",3600,"[]","[""Abendbrot"",""herzhaft"",""würzig"",""fruchtig"",""Sonstiges"",""Fleisch & Geflügel"",""ganz einfach""]"
"Kartoffel-Wurst-Eintopf mit scharfem Wasabi-Topping","https://images.lecker.de/,id=2c052d9a,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Steckrüben"",""unit"":""kg""},{""amount"":""2"",""name"":""Zwiebeln"",""unit"":""""},{""amount"":""4"",""name"":""Thymian"",""unit"":""Stiele""},{""amount"":""600"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""300"",""name"":""Kabanossi"",""unit"":""g""},{""amount"":""2-3"",""name"":""Öl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz, Pfeffer, Zucker"",""unit"":""""},{""amount"":""100"",""name"":""Schlagsahne"",""unit"":""g""},{""amount"":""3"",""name"":""Gemüsebrühe (instant)"",""unit"":""TL""},{""amount"":""50"",""name"":""Wasabi-Erbsen"",""unit"":""g""},{""amount"":""1/2"",""name"":""Schnittlauch"",""unit"":""Bund""},{""amount"":""1"",""name"":""Apfel (z. B. Braeburn)"",""unit"":""""},{""amount"":""50"",""name"":""Gouda (Stück)"",""unit"":""g""}]","{""kcal"":560}",4,"{""ratingCount"":8,""ratingValue"":4.8}","https://www.lecker.de/kartoffel-wurst-eintopf-mit-scharfem-wasabi-topping-75018.html","lecker.de",4500,"[]","[""Mittag"",""Abendbrot"",""herzhaft"",""würzig"",""Sonstiges"",""Suppen & Eintöpfe"",""ganz einfach""]"
